user_id,username,name,sex,address,mail,birthdate,country,job,phone_number,date
A089896813,li30,杜冠廷,F,527 連江雙連街6號之0,ping17@hotmail.com,1967-01-01,布吉納法索,調音技術員,00-19523987,2001-02-11
D722659567,yang15,張惠婷,F,887 八德市五福巷45號之5,vkang@yahoo.com,1939-09-28,香港,查帳／審計人員,0970535085,1978-06-01
N915191582,renjing,王欣怡,M,35748 新竹縣民享路13號9樓,chao03@hotmail.com,1994-11-26,阿曼,播音／配音人員,07-71719987,2015-03-04
B196139293,changfang,毛雅琪,M,330 阿里山市關渡街1段23號之3,fang55@hotmail.com,1980-12-23,伊拉克,作業員／包裝員,(09) 34997536,1970-08-28
T142368648,yong25,趙柏翰,F,414 太平縣福安巷7號4樓,etang@yahoo.com,2009-02-05,巴林,聲樂家,065 74190606,1991-08-02
D029641000,xialong,淩佩君,F,719 宜蘭縣文山路21號6樓,weili@hotmail.com,1952-06-03,中國大陸,理賠人員,05-65583801,1986-06-23
J249971187,jingang,楊淑慧,M,32629 澎湖縣石牌街322號之2,yan42@gmail.com,1948-03-09,格瑞那達,人力資源助理,0971-652499,1990-09-11
X652372620,qiangsu,廖家瑋,M,147 白沙縣興巷2段54號9樓,byu@yahoo.com,1964-08-02,海地,券商後線人員,00 9383155,1988-02-01
T883194991,mingxue,李淑貞,M,24440 花蓮東湖路6段902號1樓,caiyan@yahoo.com,1907-05-10,聖露西亞,食品研發人員,0994-042741,1979-01-13
U921823348,yong25,李雅芳,M,314 竹北市松山街1號之2,uxiang@gmail.com,1905-09-07,智利,紡織化學工程師,0978-610169,2018-11-20
M962050508,duanjuan,何怡如,F,975 樹林縣南路5號之3,ganglu@yahoo.com,1936-05-04,烏克蘭,生鮮人員,0982-628019,2001-07-22
G396460533,majun,高宜君,F,990 朴子東湖路54號之7,jie86@gmail.com,1973-09-10,拉脫維亞,攝影助理,05-61430961,2012-04-17
X576292663,panna,彭琬婷,F,15924 大里動物園街1號6樓,chaogong@gmail.com,1976-01-25,克羅埃西亞,旅遊休閒類主管,07-38448800,2020-01-04
A991882186,ljiang,朱雅婷,M,46906 新竹市忠孝街43號之6,liujing@gmail.com,1969-04-16,卡達,公共衛生醫師,025 17428410,2017-05-18
N695201973,yangpan,周志偉,F,326 北竿縣中山街7號8樓,azhu@hotmail.com,1964-11-24,泰國,總務主管,05 8632582,2007-06-11
H592063714,zhangyan,楊雅玲,M,57413 台東三民巷544號之9,min66@gmail.com,1914-09-07,蒲隆地,美療／芳療師,0970-431122,1996-09-17
K306200108,lpeng,李佳慧,M,55754 古坑縣五福巷9號之3,xialei@yahoo.com,1947-01-10,瓜地馬拉,精密儀器製造工,063 58033081,1997-07-01
G789829649,naxiang,邢怡伶,F,40832 苗栗景美路9段221號之4,nye@hotmail.com,1954-12-07,千里達及托貝哥,工地監工／主任,0918-191045,2003-07-12
Q795792068,yemin,葉雅雯,M,77496 竹田縣古亭路4號3樓,tao46@hotmail.com,2013-02-22,不丹,飛行機師,03-68462094,2010-07-14
X696900393,qianmin,王淑慧,M,753 屏東東興路127號之8,uwu@yahoo.com,1951-08-25,海地,林木伐運工作者,01 3542662,1995-07-14
X198370995,yexiulan,李佩君,M,60402 南投大同街2號8樓,tchang@gmail.com,2001-01-13,捷克,西點／蛋糕師,03-59247873,2004-12-24
U284056893,xiayan,鐘雅婷,F,23950 樹林迴龍巷3段522號2樓,hren@hotmail.com,1940-11-03,聖克里斯多福及尼維斯,廣告AE業務人員,(06) 90005694,1990-10-04
T425655391,yongliao,徐冠廷,F,593 永康縣太平巷82號之2,xiongguiying@hotmail.com,1907-12-25,蘇丹,運輸物流類主管,02-3118326,2016-04-07
K536212236,laitao,何雅婷,M,73758 宜蘭縣新店巷542號7樓,tao53@yahoo.com,1911-01-09,貝里斯,內業工程師,00-33605610,1980-02-05
P436549714,linchao,孫美玲,F,387 永和市關渡路435號之1,yong47@hotmail.com,1933-05-21,印度,融資／信用業務人員,02-97813286,2010-10-25
W956987399,ehe,馬佳玲,M,727 台東市莒光路297號之8,wshen@yahoo.com,1927-01-30,土耳其,西點／蛋糕師,03-4464641,1992-11-15
R697591715,axiong,王志偉,M,55972 竹北縣大安路7段32號之8,wxiao@yahoo.com,1987-01-11,馬來西亞,材料研發人員,07 1014963,1977-03-26
S679576045,awu,劉雅婷,M,89027 頭份民富路457號之4,gang53@yahoo.com,1989-06-15,衣索匹亞,研究助理,0964-270867,2016-10-29
N272706247,renna,湯惠雯,M,57975 大里育英巷9段3號之9,yanjin@gmail.com,1923-11-10,布吉納法索,硬體工程研發主管,02-35441889,2020-08-04
H947756574,fangliu,王惠雯,F,438 苗栗縣五福街25號之6,fuyong@yahoo.com,1913-10-09,巴西,國內業務人員,0955-082267,1975-02-14
L856141673,jun67,葛詩涵,F,588 台北劍南路8號之6,hexia@gmail.com,1974-05-17,巴貝多,專案業務主管,09 7068247,2005-11-25
M069359535,juan25,韓彥廷,F,114 台東小碧潭路66號8樓,qiang35@hotmail.com,1919-10-31,聖露西亞,英文翻譯／口譯人員,(03) 51187083,1989-05-08
F889671361,liangping,王美玲,F,921 新竹德路8號6樓,pengxiuying@gmail.com,2002-05-04,科威特,營造工程師,036 86947699,1990-03-03
N122171235,mingxue,顏怡君,M,413 楊梅關渡路348號之5,qiaoxia@yahoo.com,1975-12-03,亞塞拜然,打版人員,086 63695919,2017-03-29
H287083535,juan79,周雅惠,F,42629 草屯縣福安巷944號4樓,yongtan@yahoo.com,2013-06-17,奧地利,實驗化驗人員,(09) 19373924,2017-02-17
Q931056444,weiguo,裴慧君,F,887 花蓮忠孝巷75號之3,ming34@yahoo.com,1999-01-24,聖多美及普林西比,採購主管,00-21009427,1978-03-08
R974170732,juanye,李雅涵,M,854 草屯縣東湖街39號2樓,liliu@gmail.com,1946-01-01,馬來西亞,國貿人員,(06) 23532748,1980-02-18
M713496577,hye,王雅萍,M,56719 基隆正義街60號8樓,bfang@gmail.com,1954-10-21,阿爾及利亞,資料輸入人員,016 20426618,1976-04-19
C847812073,gaochao,賈雅芳,M,46827 新營文山路838號之5,li01@gmail.com,1965-09-28,南非,資料輸入人員,(03) 84487320,1985-11-11
U169311020,qiang76,孫雅玲,F,541 南投市新生路79號8樓,hyao@gmail.com,1957-09-22,捷克,總機人員,0980782086,2016-01-15
T866698688,taofang,趙家豪,M,125 員林縣南街3號6樓,zgao@gmail.com,2017-03-23,比利時,總幹事,0961-437138,2000-08-04
G661039514,yuchao,何建宏,F,51852 宜蘭市忠孝巷358號5樓,mingyan@yahoo.com,1995-01-23,孟加拉,美髮類助理,07-79207351,1973-01-07
R731411581,bcui,朱怡婷,M,807 褒忠縣中山街165號7樓,weiqiao@yahoo.com,1909-03-21,巴西,電機工程技術員,075 98513928,1975-10-09
E262610604,leihuang,張沖,M,54440 鳳山市新生街75號5樓,cyao@hotmail.com,1975-12-18,瓜地馬拉,調音技術員,069 81188288,1999-05-13
R020903577,zengjuan,彭佳穎,M,94784 雲林縣龍山寺街864號之7,pingshen@gmail.com,2003-08-08,西薩摩亞,餐飲服務生,056 47173834,2004-10-29
Z413649751,fuyong,鄭馨儀,F,615 新營縣永和街9號之0,zhangyong@gmail.com,1931-05-01,丹麥,美髮類助理,0975-652728,1985-01-14
X247440224,jgao,王雅雯,F,17336 台北縣學府街9號5樓,jing94@yahoo.com,1994-09-08,德國,品牌宣傳及媒體公關,0999950227,1971-08-13
J521665173,ganggong,崔雅婷,M,130 南投市永寧路616號9樓,wei82@yahoo.com,1976-07-14,馬利,汽車／機車技術維修人員,07-1118980,1992-06-22
S666494967,ggu,陳婷婷,M,279 古坑南路869號3樓,weihu@yahoo.com,2012-06-11,中國大陸,可靠度工程師,0996666904,1976-06-02
P150657002,pingwen,林龍,F,48704 台北縣光復街8號之6,minhuang@yahoo.com,2019-06-12,挪威,包裝設計,03-6733641,2003-05-02
P396532740,hdong,豐宜君,M,415 白沙太平巷99號之2,qianming@yahoo.com,1926-12-29,模里西斯,建築物清潔工,05-9552718,2010-03-30
N324567916,xiuyingqian,白宜君,F,719 彰化縣紅樹林巷6號之3,tao96@gmail.com,2014-03-15,巴西,中等學校教師,03-41547795,1978-08-14
Q070175050,guiyingkang,葉佳樺,M,72058 草屯市學府巷1段1號7樓,gmeng@hotmail.com,1970-05-10,布吉納法索,醫事放射師,0924-674047,1987-07-22
H037169363,yzhu,高怡如,M,212 太保林森巷6段80號之9,juan35@hotmail.com,2005-12-04,白俄羅斯,助理工程師,003 94964991,1981-03-03
H257252373,juan28,李詩婷,F,733 北斗縣劍潭路8段33號之9,hchen@yahoo.com,1974-08-05,菲律賓,西餐廚師,02-22216869,1977-03-16
I092984712,qiangzhu,張慧君,M,81945 桃園市中山巷10號0樓,yan17@hotmail.com,1944-08-14,不丹,領隊,0937-983321,1972-07-03
V976706931,zhongjie,戴家銘,F,150 蘆洲市文山街387號8樓,jlei@hotmail.com,1935-10-22,不丹,LCD設備工程師,04-2478448,2015-04-12
Q803898922,yumin,劉雅婷,F,835 汐止市新埔路296號0樓,zhouyan@yahoo.com,1914-11-14,尚比亞,營運管理師,00 1753555,2020-03-16
I908480612,xiechao,楊哲瑋,F,255 卑南市文昌街6段608號5樓,chuang@gmail.com,1937-07-18,加彭,機械工程師,(08) 25525712,1999-08-20
K259260483,qiang94,陳志偉,F,669 中壢中山街2段894號之7,haogang@yahoo.com,1999-03-13,波札那,職能治療師,0905-447964,2018-07-20
X608414743,nashi,譚淑娟,M,60141 新竹福德路784號1樓,nagong@gmail.com,1946-07-20,白俄羅斯,旅遊休閒類主管,06-11883975,2011-06-11
B569140084,wei25,何美玲,F,31404 台南新生巷83號之4,jun61@yahoo.com,2011-10-25,迦納,經營管理主管,086 74032064,2008-10-11
V642194360,laiyong,王靜宜,M,653 屏東縣長春路20號3樓,fang27@yahoo.com,1932-06-27,泰國,公家機關人員,02-9072805,1990-01-25
T045109643,cuilei,花家瑜,M,79776 台中迴龍路961號5樓,fangqiao@hotmail.com,2005-08-11,巴拉圭,節目助理,067 78545845,1996-08-29
W248712227,xiaojuan,金淑華,M,336 鳳山松山街2號1樓,leiwan@hotmail.com,1958-03-11,拉脫維亞,美療／芳療師,0963494462,1980-11-17
I525610418,guiying56,李心怡,F,29715 北斗天母路927號之9,yong93@hotmail.com,1971-11-06,不丹,法律專業人員,(07) 30153506,2020-11-05
O327625844,xuming,梁怡君,F,65306 豐原勝利巷75號之3,juanluo@yahoo.com,1965-01-05,西薩摩亞,小貨車司機,01-6778949,2015-03-07
L410403858,vzhou,孫家瑜,M,972 關山縣東興巷31號之7,kmao@hotmail.com,1980-10-25,加拿大,安心服務員,04 7357821,2003-03-14
K589778935,jing60,張淑娟,F,73951 桃園明德巷4號之5,byuan@gmail.com,1936-12-16,瓜地馬拉,文編／校對／文字工作者,08-96415833,1983-09-08
D369466137,qiangxia,王靜宜,M,834 蘆竹縣劍潭街3號之4,juanpeng@yahoo.com,2018-10-31,瑞典,家庭代工,06 4026095,1999-07-22
R788494227,juan00,郭淑芬,F,88387 大里縣士林路60號7樓,weiwu@gmail.com,1975-08-16,孟加拉,志工人員,06-8733850,1981-06-07
I081021988,guiyinglong,賴琬婷,M,781 中和中山街937號5樓,sunjuan@gmail.com,1984-05-19,荷蘭,軟韌體測試工程師,000 12014539,1971-09-27
X342432915,yiwei,梁怡伶,M,519 台中忠義路3段765號之3,gangxiang@hotmail.com,1923-03-15,秘魯,助理工程師,08-4443590,1977-11-11
Z297046399,xieyan,吳淑玲,M,13491 太保關渡街53號之2,juan57@gmail.com,1945-09-24,伊拉克,行政主管,07 9209173,1990-10-02
F604688903,jing75,馬宜庭,M,34284 永康市中興路492號9樓,taoding@hotmail.com,2017-07-10,突尼西亞,人力資源人員,0922041444,1984-06-02
B374446862,ggao,王佳慧,F,48870 中和市大同巷162號0樓,yan31@yahoo.com,1956-06-26,中非共和國,品牌宣傳及媒體公關,05 7989308,1989-10-09
R078430155,mingzou,何雅雯,F,28366 桃園長安巷1號之3,ltao@gmail.com,1945-07-18,智利,調酒師／吧台人員,053 10276708,2004-11-18
K394166642,mengyang,王冠霖,F,46361 屏東育英路5號7樓,tianyang@yahoo.com,1990-04-17,巴拿馬,節目助理,0935701682,1984-01-28
Z815955341,lei17,宗惠如,M,27130 台南市仁愛巷9號3樓,yonghuang@hotmail.com,1988-10-14,義大利,電腦補習班老師,08 7132302,2021-01-09
B366544253,jshao,葉淑慧,F,60249 北港中興街411號之9,fangwei@gmail.com,1933-07-29,馬利,染整技術人員,06-59007852,2008-01-05
R398219743,jingyang,杜佳樺,F,998 中壢博愛街5號之6,jun32@gmail.com,1948-09-24,德國,秘書,09-25923846,1982-07-23
C539460897,jun59,陳郁婷,M,414 宜蘭縣北投路1號之2,jiangmin@gmail.com,1964-05-06,聖露西亞,志工人員,0959-526605,1996-05-23
H139237125,shilei,胡欣怡,F,50195 樹林中和路4號6樓,mlu@hotmail.com,2004-12-04,盧森堡,牙醫師,02-93506362,2007-10-02
J797225704,wxie,唐雅婷,M,226 梅山市公園街845號9樓,jun14@gmail.com,2010-04-17,蘇利南,外務／快遞／送貨,02-3616009,2011-02-24
R157823251,leichang,溫宇軒,F,79608 北斗市自由路8段432號之0,taoliu@hotmail.com,1952-10-26,智利,光電工程研發主管,00 5565562,1976-01-24
Q819084617,egong,申雅文,M,119 台南文昌街25號之1,zhengna@gmail.com,2018-01-30,衣索匹亞,呼吸治療師,01-21400327,1985-06-23
N181551129,hxie,黃庭瑋,M,30402 台中市昆陽路9號8樓,lqian@yahoo.com,1961-02-21,阿路巴,小貨車司機,(00) 95997777,2001-02-12
I985463796,jiangjing,李怡伶,F,917 汐止市中央街47號之4,ywei@yahoo.com,1926-04-10,沙烏地阿拉伯,志願役軍官／士官／士兵,0954-482025,2010-01-19
U589670657,yhe,彭威廷,M,894 斗六水源街6段55號0樓,qiaolei@gmail.com,1986-01-06,南非,運輸物流類主管,09-5608477,2006-01-23
N148597392,qiangtan,周雅筑,F,374 豐原市雙連巷3段9號0樓,juanxue@hotmail.com,1968-06-25,西班牙,記者／採編,000 15753211,1974-06-25
U879024029,xren,陸怡婷,F,68000 卑南南路6號之6,ming39@hotmail.com,1981-10-31,斯里蘭卡,國小學校教師,01-3410075,2015-05-20
D378857886,fangcheng,趙淑芬,M,106 桃園縣興巷48號1樓,fang73@hotmail.com,2009-11-28,蒲隆地,車縫／裁縫類人員,0922-017215,1990-04-26
H197886114,clai,邵雅惠,F,25463 板橋市忠義巷642號9樓,xiuying37@gmail.com,1915-07-04,迦納,演算法開發工程師,0902917646,1980-07-14
N233647858,na58,徐淑惠,F,914 雲林中央街4號4樓,lufang@gmail.com,1921-05-17,波札那,半導體製程工程師,0991097030,2020-02-08
L347747243,guoqiang,龍怡安,F,374 新竹市中正路4號3樓,xia75@hotmail.com,1921-06-09,象牙海岸,主辦會計,09-67426025,1976-03-16
V135673207,minduan,原冠廷,M,90104 頭份新生街9號之8,yang87@gmail.com,1911-11-14,瓜地馬拉,電腦補習班老師,0913-237272,2011-05-18
U141343520,ming33,蘭淑娟,M,77736 員林縣民享路89號5樓,nayu@yahoo.com,2011-01-23,加拿大,MIS／網管主管,07 4035301,1979-02-14
L286194136,jie54,王淑惠,M,35350 基隆市廣慈巷578號5樓,qiangzeng@gmail.com,1947-09-22,委內瑞拉,美姿美儀人員,(04) 33820800,1999-10-24
S329845967,caochao,尹宜庭,F,55949 蘆竹昆陽街808號之2,nzhou@hotmail.com,2005-10-09,安圭拉,作業員／包裝員,(01) 91702820,1999-09-17
N762690797,wmao,範信宏,F,409 新營民權路5段5號之4,gyi@hotmail.com,1994-04-02,美國,呼吸治療師,04 2946960,1973-01-08
Y776931117,minhuang,劉婉婷,F,33762 北斗劍南巷74號之0,nzhou@yahoo.com,1953-09-06,芬蘭,生物科技研發人員,012 42160342,1983-12-22
G086468002,wma,李美琪,M,715 北斗永和街657號0樓,min21@hotmail.com,1927-05-13,斯洛維尼亞,電機工程技術員,0954769607,2016-03-04
H212253193,chao21,劉淑惠,F,98061 北港縣公園巷179號1樓,tao35@gmail.com,1952-08-24,索羅門群島,沖壓模具技術人員,07-64485290,2001-12-13
Q280821234,lidai,段惠婷,M,625 太保中山路9號之9,gtang@hotmail.com,1963-11-20,克羅埃西亞,調音技術員,068 17195053,2011-10-12
D853351562,fang30,吳志豪,M,78607 梅山劍南路6段34號之5,xiawan@gmail.com,1913-09-25,科威特,PCB技術人員,(06) 73358549,1995-10-03
Q570258219,yixia,許怡如,F,17906 馬公信義街8段13號之2,gangshao@hotmail.com,1978-07-06,新喀里多尼亞,麵包師,00-28216587,1996-11-29
R334284363,jiangqiang,張家瑜,M,357 新北民生巷84號3樓,guxia@gmail.com,1927-09-13,巴拿馬,倉管,03 6766636,2003-11-26
U556999920,songna,霍心怡,F,733 金門市西門巷8段4號之5,minhao@yahoo.com,1942-01-18,塞浦路斯,水保技師,09-82605957,1977-08-03
Q237700751,utan,蘭依婷,F,514 褒忠市三民街529號0樓,pingzou@gmail.com,1981-05-14,印尼,助理教授,01-8400124,1986-06-10
N381913473,ltan,徐婷婷,F,164 斗六小碧潭路72號之7,zhoutao@gmail.com,1932-11-20,斐濟,西點／蛋糕師,05-78987636,2009-08-18
T477929925,guoxiulan,周淑慧,M,189 蘆洲縣大智巷9號之0,qiangtian@yahoo.com,2012-08-30,阿拉伯聯合大公國,節目助理,05 4721751,1971-05-01
W032916702,sqiu,趙婷婷,F,807 太保淡水路6段757號8樓,na64@hotmail.com,1992-03-28,賴索托,廣告設計,06-73824982,2002-01-06
Q813944470,leiping,蔣佳樺,M,539 太保光復路615號之9,xuchao@yahoo.com,1964-08-05,諾魯,助理工程師,03-10312794,1997-11-28
Q275461404,fangsun,曾雅惠,M,63474 北竿大同巷9段7號之0,linli@yahoo.com,1919-02-01,聖克里斯多福及尼維斯,硬體測試工程師,09-2348448,1985-01-29
H148673722,ping46,吳佳慧,F,64046 太保民治街6號8樓,yang16@yahoo.com,2017-01-04,越南,資料輸入人員,06 6089004,2016-03-18
R201265203,minluo,宋佳玲,F,873 永和紅樹林街438號6樓,ping69@hotmail.com,1963-05-05,俄羅斯,專案管理師,065 87054100,1980-08-31
P264516422,myao,江雅琪,M,89639 中和縣雙連街2段78號之7,suqiang@yahoo.com,1916-04-02,匈牙利,地勤人員,0970619322,1989-02-12
E840365175,xianggang,蔡惠雯,F,65446 馬公市頂福州街17號之4,kding@hotmail.com,1964-01-25,突尼西亞,估算人員,052 89619679,1995-03-26
Y356244834,jing79,蘇雅琪,M,26057 楊梅市動物園路626號0樓,junfeng@gmail.com,1921-08-13,多明尼加,工商登記服務人員,03 8072446,2011-03-19
P789415420,guiyingyang,邵雅慧,M,81026 南投縣東湖路5段17號之5,nafan@hotmail.com,1997-09-28,印度,主持人,(02) 85819358,2021-04-21
J633835655,li39,王嘉玲,F,74524 新竹市大橋頭巷435號5樓,lei43@yahoo.com,1927-07-05,塞席爾,防水施工人員,08-5447747,1971-06-09
F101985324,chenyong,梁志豪,F,176 光復市中正街9段189號之8,xiulan35@gmail.com,1953-07-11,斐濟,泥水工,00-38561179,1983-07-20
J501358917,leishao,林靜怡,M,65529 汐止新莊巷3段98號5樓,kqiao@hotmail.com,1970-10-22,巴拉圭,幼教班老師,087 64994578,1983-05-12
